date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_yard,sqft_yard15,price_per_sqft,norm_price,cost_type
20150325T000000,855000.0,4,3.0,2590,6250,2.0,0,2,3,9,2240,350,1964,0,98115,47.6774,-122.267,2260,6780,3660,4520,136.8,0.10229508196721311,Cheap
20140820T000000,267000.0,3,2.5,1580,12250,2.0,0,0,3,8,1580,0,1993,0,98198,47.3771,-122.315,1560,9900,10670,8340,21.79591836734694,0.025180327868852458,Very Cheap
20140506T000000,484000.0,2,1.75,1660,6000,1.0,0,0,3,7,1160,500,1942,0,98105,47.6624,-122.291,1660,4000,4340,2340,80.66666666666667,0.05363934426229508,Very Cheap
20140629T000000,402000.0,4,2.75,2950,15540,1.0,0,0,4,8,2120,830,1974,0,98042,47.3845,-122.152,2840,17136,12590,14296,25.868725868725868,0.04288524590163934,Very Cheap
20150420T000000,905000.0,4,2.25,2240,5000,2.0,0,0,3,8,1770,470,1900,2014,98122,47.6027,-122.295,2120,5000,2760,2880,181.0,0.10885245901639344,Cheap
20140808T000000,274000.0,4,1.75,1940,7500,1.0,0,0,4,7,1720,220,1966,0,98030,47.3736,-122.215,2000,9000,5560,7000,36.53333333333333,0.026098360655737705,Very Cheap
20150409T000000,475000.0,3,1.75,1850,26445,1.0,0,0,4,7,1850,0,1962,1977,98010,47.3412,-122.051,2110,23280,24595,21170,17.961807525051995,0.05245901639344262,Very Cheap
20141114T000000,1535000.0,4,4.5,5770,10050,1.0,0,3,5,9,3160,2610,1949,0,98115,47.677,-122.275,2950,6700,4280,3750,152.7363184079602,0.19147540983606556,Cheap
20140504T000000,628000.0,4,2.0,2280,6010,1.0,0,0,3,7,1140,1140,1900,0,98122,47.6034,-122.289,2240,6200,3730,3960,104.49251247920134,0.07252459016393442,Very Cheap
20140617T000000,675000.0,6,1.75,2740,6360,1.0,0,3,3,8,1370,1370,1953,0,98146,47.5062,-122.385,2150,6600,3620,4450,106.13207547169812,0.07868852459016394,Very Cheap
20141104T000000,429900.0,4,3.25,3760,4675,2.0,0,0,3,8,2740,1020,2007,0,98038,47.3862,-122.048,3280,4033,915,753,91.9572192513369,0.04654426229508197,Very Cheap
20140625T000000,260000.0,3,1.5,1580,8184,1.0,0,0,3,7,1140,440,1954,0,98148,47.4294,-122.331,1540,9476,6604,7936,31.76930596285435,0.024262295081967214,Very Cheap
20140903T000000,690000.0,3,1.75,1600,4400,1.0,0,0,3,7,1030,570,1941,0,98112,47.6348,-122.281,2150,4000,2800,1850,156.8181818181818,0.08065573770491803,Very Cheap
20150323T000000,1081000.0,4,2.25,2100,12172,1.0,0,0,5,9,2100,0,1961,0,98040,47.5458,-122.227,2400,10713,10072,8313,88.81038448899113,0.13193442622950818,Cheap
20150409T000000,360000.0,4,2.5,2610,7333,2.0,0,0,3,8,2610,0,1988,0,98003,47.2721,-122.293,2280,9033,4723,6753,49.09314059729988,0.037377049180327866,Very Cheap
20140619T000000,499000.0,3,1.75,1840,5000,1.0,0,0,4,7,920,920,1910,0,98117,47.6808,-122.376,1220,5000,3160,3780,99.8,0.05560655737704918,Very Cheap
20140818T000000,159000.0,3,1.0,1320,6534,1.0,0,0,3,7,1320,0,1952,0,98055,47.4806,-122.223,2140,7405,5214,5265,24.33425160697888,0.011016393442622952,Very Cheap
20150327T000000,430000.0,3,1.75,1540,8100,1.0,0,0,4,7,940,600,1947,0,98133,47.749,-122.351,1840,8100,6560,6260,53.08641975308642,0.04655737704918033,Very Cheap
20150413T000000,1050000.0,5,2.75,2520,18625,1.0,0,0,3,8,1660,860,1959,0,98004,47.6409,-122.207,3000,16624,16105,13624,56.375838926174495,0.12786885245901639,Cheap
20141113T000000,725000.0,5,2.5,3780,20000,1.0,0,1,4,9,1890,1890,1978,0,98155,47.7603,-122.273,2840,19908,16220,17068,36.25,0.08524590163934426,Very Cheap
20140710T000000,150000.0,3,1.0,1200,9527,1.0,0,0,3,7,1200,0,1959,0,98168,47.5112,-122.316,1510,9457,8327,7947,15.74472551695182,0.009836065573770493,Very Cheap
20140721T000000,840000.0,4,2.25,2720,8712,2.0,0,0,4,9,2720,0,1976,0,98006,47.5616,-122.153,2470,8714,5992,6244,96.41873278236915,0.10032786885245902,Cheap
20150415T000000,499000.0,4,2.5,3100,5700,2.0,0,0,3,9,3100,0,2011,0,98038,47.3696,-122.058,3060,6000,2600,2940,87.54385964912281,0.05560655737704918,Very Cheap
20141014T000000,285000.0,3,1.75,1630,4000,1.0,0,0,3,7,1100,530,1968,0,98106,47.5351,-122.353,1300,4000,2370,2700,71.25,0.02754098360655738,Very Cheap
20150308T000000,340000.0,4,2.5,1910,7201,1.0,0,0,3,7,1210,700,1987,0,98198,47.3908,-122.316,1690,7554,5291,5864,47.21566449104291,0.03475409836065574,Very Cheap
20150505T000000,405100.0,4,2.0,1580,7300,1.0,0,0,4,7,1580,0,1955,0,98155,47.7598,-122.328,1180,9450,5720,8270,55.49315068493151,0.04329180327868853,Very Cheap
20140807T000000,464000.0,3,2.5,1690,4898,2.0,0,0,3,7,1690,0,2003,0,98053,47.6834,-122.038,2220,4933,3208,2713,94.73254389546754,0.05101639344262295,Very Cheap
20140529T000000,723000.0,4,2.25,1960,8680,1.0,0,0,4,8,1290,670,1959,0,98004,47.6076,-122.192,2160,8680,6720,6520,83.29493087557604,0.08498360655737705,Very Cheap
20141211T000000,430000.0,8,3.25,4300,10441,2.0,0,0,4,8,2800,1500,1979,0,98059,47.4786,-122.131,1780,10457,6141,8677,41.18379465568432,0.04655737704918033,Very Cheap
20150430T000000,645000.0,3,1.75,1840,4255,1.0,0,0,3,7,940,900,1907,2005,98116,47.58,-122.392,1600,4255,2415,2655,151.58636897767332,0.07475409836065573,Very Cheap
20150508T000000,1580000.0,4,2.75,3480,19991,2.0,0,2,4,10,2630,850,1979,0,98004,47.6354,-122.214,3770,20271,16511,16501,79.03556600470212,0.19737704918032786,Cheap
20140811T000000,925000.0,5,3.0,2710,4200,2.0,0,0,3,7,1890,820,1919,2014,98115,47.6754,-122.307,2150,4200,1490,2050,220.23809523809524,0.11147540983606558,Cheap
20140709T000000,759000.0,4,1.75,2100,4750,1.0,0,0,3,7,1340,760,1975,0,98103,47.6695,-122.333,1700,4125,2650,2425,159.78947368421052,0.08970491803278688,Very Cheap
20140805T000000,690000.0,4,2.0,1760,7800,1.0,0,0,3,8,1760,0,1954,0,98117,47.6945,-122.38,1950,7800,6040,5850,88.46153846153847,0.08065573770491803,Very Cheap
20150326T000000,358800.0,4,2.5,2155,8140,2.0,0,0,3,8,2155,0,1996,0,98031,47.4204,-122.201,2155,7245,5985,5090,44.07862407862408,0.03721967213114754,Very Cheap
20150413T000000,683000.0,5,1.5,1720,4000,1.5,0,0,3,7,1520,200,1925,0,98112,47.6197,-122.287,2280,4000,2280,1720,170.75,0.07973770491803278,Very Cheap
20141208T000000,650000.0,3,1.0,1430,4240,1.5,0,0,3,7,1430,0,1924,0,98103,47.6595,-122.337,1660,4240,2810,2580,153.30188679245282,0.07540983606557378,Very Cheap
20141209T000000,288000.0,5,2.75,2790,4807,1.5,0,0,4,7,2140,650,1949,0,98002,47.3098,-122.223,1056,4807,2017,3751,59.912627418348244,0.027934426229508195,Very Cheap
20140707T000000,209950.0,3,1.5,1180,7300,1.0,0,0,4,7,1180,0,1968,0,98002,47.2857,-122.197,2030,8424,6120,6394,28.76027397260274,0.017698360655737704,Very Cheap
20141008T000000,939000.0,3,3.5,2450,9248,2.0,0,4,3,8,1960,490,1933,1993,98136,47.5476,-122.397,2620,10207,6798,7587,101.53546712802768,0.11331147540983606,Cheap
20140816T000000,320000.0,3,1.0,1330,5850,1.0,0,0,3,7,930,400,1954,0,98108,47.5498,-122.298,1440,5850,4520,4410,54.7008547008547,0.032131147540983604,Very Cheap
20140822T000000,283748.0,3,2.25,1940,9560,2.0,0,0,3,7,1940,0,1989,0,98023,47.2998,-122.387,1800,9560,7620,7760,29.680753138075314,0.0273767868852459,Very Cheap
20140731T000000,370000.0,3,2.25,1600,7620,1.0,0,0,3,7,1280,320,1987,0,98011,47.774,-122.208,1600,8215,6020,6615,48.55643044619423,0.038688524590163934,Very Cheap
20150327T000000,399950.0,4,2.75,3210,41689,1.0,0,0,4,8,1610,1600,1989,0,98042,47.3493,-122.062,2100,41384,38479,39284,9.59365779941951,0.04261639344262295,Very Cheap
20141212T000000,360000.0,5,2.5,2880,6902,1.0,0,0,3,8,1680,1200,1976,2007,98058,47.4332,-122.144,2080,5586,4022,3506,52.15879455230368,0.037377049180327866,Very Cheap
20141112T000000,365000.0,2,1.5,1160,8060,1.0,0,0,4,7,1160,0,1950,0,98136,47.5146,-122.386,1500,8060,6900,6560,45.28535980148883,0.0380327868852459,Very Cheap
20141219T000000,396900.0,3,2.0,1360,3120,2.0,0,0,3,7,1360,0,1989,0,98115,47.6943,-122.307,1360,3120,1760,1760,127.21153846153847,0.04221639344262295,Very Cheap
20150422T000000,321000.0,3,2.5,2014,4500,2.0,0,0,3,7,2014,0,2005,0,98001,47.3371,-122.256,2014,4500,2486,2486,71.33333333333333,0.032262295081967214,Very Cheap
20150106T000000,245000.0,3,2.0,1440,7008,1.0,0,0,3,7,1440,0,1985,0,98030,47.3702,-122.182,1680,7200,5568,5520,34.960045662100455,0.022295081967213116,Very Cheap
20141007T000000,502000.0,2,1.0,1570,4704,1.5,0,1,3,8,1570,0,1931,0,98136,47.5256,-122.392,1820,4704,3134,2884,106.71768707482993,0.056,Very Cheap
20140605T000000,257000.0,4,2.75,2330,7642,1.0,0,0,3,8,1800,530,1990,0,98023,47.2946,-122.37,2320,7933,5312,5613,33.62993980633342,0.023868852459016394,Very Cheap
20140515T000000,423000.0,4,1.75,1880,7303,1.0,0,0,3,7,1010,870,1976,0,98034,47.7129,-122.203,1710,7200,5423,5490,57.921402163494456,0.04563934426229508,Very Cheap
20150327T000000,485000.0,4,2.25,1850,9911,1.0,0,0,4,7,1850,0,1957,0,98008,47.6019,-122.116,1650,8670,8061,7020,48.935526183028955,0.05377049180327869,Very Cheap
20141217T000000,500000.0,4,2.5,2230,8560,2.0,0,0,3,8,2230,0,2002,0,98059,47.4877,-122.143,2400,7756,6330,5356,58.41121495327103,0.05573770491803279,Very Cheap
20141021T000000,442000.0,2,1.0,990,4313,1.5,0,2,4,6,990,0,1917,0,98126,47.5677,-122.38,1480,5750,3323,4270,102.48087178298168,0.048131147540983604,Very Cheap
20150512T000000,475000.0,3,1.75,1720,3825,1.5,0,0,3,7,1720,0,1925,0,98105,47.666,-122.327,2000,3825,2105,1825,124.18300653594771,0.05245901639344262,Very Cheap
20150406T000000,625000.0,4,2.25,3230,9935,2.0,0,0,3,8,3230,0,1986,0,98028,47.7685,-122.257,2820,9722,6705,6902,62.90890790135883,0.07213114754098361,Very Cheap
20141015T000000,194000.0,3,1.0,1180,6050,1.0,0,0,3,6,820,360,1944,0,98178,47.4945,-122.249,1070,6050,4870,4980,32.06611570247934,0.01560655737704918,Very Cheap
20140707T000000,410000.0,3,2.25,1450,19206,2.0,0,0,3,7,1450,0,1989,0,98074,47.62,-122.052,1710,21485,17756,19775,21.3474955742997,0.043934426229508196,Very Cheap
20140612T000000,1034500.0,4,2.5,2370,10858,2.0,0,0,3,9,2370,0,2003,0,98004,47.6336,-122.192,2510,21673,8488,19163,95.27537299686867,0.1258360655737705,Cheap
20150324T000000,490000.0,4,2.5,2570,6157,2.0,0,0,3,7,2570,0,2006,0,98065,47.5389,-121.89,2060,5292,3587,3232,79.58421309079097,0.05442622950819672,Very Cheap
20141209T000000,348500.0,4,1.75,1870,7575,1.0,0,0,3,7,1480,390,1972,0,98034,47.7205,-122.218,1670,7575,5705,5905,46.006600660066006,0.035868852459016394,Very Cheap
20150427T000000,380000.0,3,1.0,1220,3000,1.5,0,0,3,6,1220,0,1901,0,98103,47.6506,-122.346,1350,3000,1780,1650,126.66666666666667,0.04,Very Cheap
20141211T000000,660000.0,3,2.0,1770,2150,3.0,0,0,3,8,1770,0,1999,0,98122,47.6102,-122.314,2010,3200,380,1190,306.9767441860465,0.07672131147540984,Very Cheap
20150401T000000,525000.0,3,1.0,1500,6800,1.0,0,0,3,7,1500,0,1943,0,98105,47.6706,-122.268,1500,6800,5300,5300,77.20588235294117,0.05901639344262295,Very Cheap
20140717T000000,235000.0,3,2.0,1110,8724,1.0,0,0,4,7,1110,0,1990,0,98002,47.3056,-122.206,1390,7750,7614,6360,26.937184777624942,0.02098360655737705,Very Cheap
20150422T000000,1210000.0,4,3.75,4980,18069,2.0,0,3,3,11,4980,0,2006,0,98065,47.5348,-121.856,4080,14577,13089,10497,66.96552105816592,0.14885245901639343,Cheap
20150324T000000,397950.0,4,1.75,2360,8116,1.0,0,0,4,7,1180,1180,1916,1970,98133,47.7635,-122.335,1670,8160,5756,6490,49.03277476589453,0.04235409836065574,Very Cheap
20141118T000000,268000.0,3,1.75,1600,7711,1.0,0,0,3,7,1600,0,1999,0,98002,47.284,-122.202,2100,7711,6111,5611,34.75554402801193,0.025311475409836064,Very Cheap
20140521T000000,525000.0,3,1.0,1450,4000,1.0,0,1,4,8,950,500,1948,0,98118,47.5554,-122.266,1880,4000,2550,2120,131.25,0.05901639344262295,Very Cheap
20141006T000000,549950.0,3,2.5,2680,5860,2.0,0,0,3,8,2680,0,2001,0,98011,47.7557,-122.223,2680,5860,3180,3180,93.8481228668942,0.062288524590163936,Very Cheap
20140827T000000,370000.0,3,1.75,1150,6600,1.5,0,0,4,6,1150,0,1970,0,98033,47.6709,-122.185,1530,6600,5450,5070,56.06060606060606,0.038688524590163934,Very Cheap
20140926T000000,299000.0,4,2.25,1870,6693,2.0,0,0,3,7,1870,0,1996,0,98003,47.2774,-122.299,1650,6518,4823,4868,44.67353951890034,0.02937704918032787,Very Cheap
20150115T000000,715000.0,6,2.75,3400,5000,2.0,0,2,3,8,2860,540,1977,0,98107,47.6728,-122.362,1800,5000,1600,3200,143.0,0.0839344262295082,Very Cheap
20150424T000000,430000.0,4,1.5,1810,7200,1.0,0,0,3,7,1810,0,1966,0,98034,47.7207,-122.186,2060,7200,5390,5140,59.72222222222222,0.04655737704918033,Very Cheap
20150210T000000,345000.0,3,1.75,1860,7191,1.0,0,0,4,7,1260,600,1975,0,98058,47.4338,-122.168,1850,7490,5331,5640,47.97663746349604,0.03540983606557377,Very Cheap
20140527T000000,1600000.0,3,3.25,3790,19000,2.0,0,4,3,10,3790,0,1985,0,98177,47.724,-122.373,2740,18628,15210,15888,84.21052631578948,0.2,Cheap
20140518T000000,534640.0,3,2.5,2130,3500,1.0,0,0,4,8,1210,920,1994,0,98072,47.736,-122.159,2030,3710,1370,1680,152.75428571428571,0.06028065573770492,Very Cheap
20141007T000000,1225000.0,3,2.5,2860,4500,2.0,0,2,3,8,1980,880,1915,0,98119,47.6463,-122.371,2310,4500,1640,2190,272.22222222222223,0.15081967213114755,Cheap
20150413T000000,351000.0,4,2.5,2370,7274,2.0,0,0,3,7,2370,0,1997,0,98031,47.3982,-122.171,2090,7656,4904,5566,48.254055540280454,0.03619672131147541,Very Cheap
20140715T000000,745000.0,4,2.25,2290,10409,2.0,0,0,3,8,2290,0,1972,0,98005,47.6351,-122.168,2040,10409,8119,8369,71.57267749063311,0.08786885245901639,Very Cheap
20141105T000000,320000.0,2,1.0,1120,5329,1.0,0,1,3,6,750,370,1929,0,98126,47.5421,-122.378,1530,5330,4209,3800,60.04878964158379,0.032131147540983604,Very Cheap
20140731T000000,555700.0,3,2.0,1810,12420,1.0,0,0,4,7,1810,0,1957,0,98008,47.5888,-122.127,2230,12330,10610,10100,44.74235104669887,0.06304262295081967,Very Cheap
20140708T000000,690000.0,4,2.5,3220,35400,2.0,0,0,3,9,3220,0,1991,0,98072,47.7547,-122.114,3050,35252,32180,32202,19.491525423728813,0.08065573770491803,Very Cheap
20141231T000000,449000.0,3,1.75,1660,9697,1.0,0,0,4,7,1660,0,1952,0,98155,47.7564,-122.286,2060,20624,8037,18564,46.30298030318655,0.049049180327868855,Very Cheap
20140502T000000,308500.0,2,1.0,850,6174,1.0,0,0,4,7,850,0,1950,0,98155,47.7352,-122.328,1100,6174,5324,5074,49.96760609005507,0.03062295081967213,Very Cheap
20150305T000000,340000.0,4,2.5,2665,5868,2.0,0,0,3,9,2665,0,2006,0,98030,47.3831,-122.185,2665,6092,3203,3427,57.94137695978187,0.03475409836065574,Very Cheap
20150327T000000,937750.0,4,2.75,2580,3560,1.5,0,0,5,7,1710,870,1917,0,98115,47.6753,-122.304,1980,3800,980,1820,263.4129213483146,0.11314754098360656,Cheap
20140506T000000,725126.0,4,2.5,3200,12369,2.0,0,0,3,10,3200,0,1998,0,98059,47.5273,-122.143,3770,12960,9169,9190,58.62446438677338,0.08526242622950819,Very Cheap
20150105T000000,135000.0,3,1.0,840,3000,1.0,0,0,3,5,840,0,1943,0,98178,47.494,-122.275,1010,6000,2160,4990,45.0,0.007868852459016393,Very Cheap
20150403T000000,635000.0,4,2.5,2970,7961,1.0,0,0,3,8,2020,950,1969,0,98125,47.7118,-122.29,1410,7959,4991,6549,79.76384876271825,0.07344262295081967,Very Cheap
20140806T000000,245500.0,2,1.0,790,7500,1.0,0,0,3,6,790,0,1950,0,98011,47.7644,-122.198,1970,8970,6710,7000,32.733333333333334,0.022360655737704918,Very Cheap
20141202T000000,230000.0,6,1.5,2140,36509,1.5,0,0,4,8,2140,0,1903,1979,98001,47.2668,-122.252,1710,12000,34369,10290,6.299816483606782,0.020327868852459016,Very Cheap
20150304T000000,1770000.0,3,2.5,2580,14603,1.0,0,2,4,9,2580,0,1951,0,98004,47.6199,-122.212,2410,14347,12023,11937,121.20797096487023,0.22229508196721312,Cheap
20141110T000000,425000.0,5,2.5,2180,7875,1.0,0,0,4,7,1200,980,1955,0,98133,47.7543,-122.341,1840,5105,5695,3265,53.96825396825397,0.04590163934426229,Very Cheap
20150420T000000,220000.0,2,1.0,1060,10423,1.5,0,0,3,7,1060,0,1965,0,98125,47.705,-122.313,2240,10200,9363,7960,21.107166842559725,0.01901639344262295,Very Cheap
20140829T000000,370000.0,3,2.0,1860,9100,1.5,0,0,3,8,1860,0,1939,2006,98155,47.7522,-122.304,1620,9519,7240,7899,40.65934065934066,0.038688524590163934,Very Cheap
20140917T000000,390000.0,3,2.0,1840,16815,1.0,0,0,5,7,960,880,1972,0,98059,47.4837,-122.11,1810,16732,14975,14922,23.193577163247102,0.04131147540983607,Very Cheap
20140603T000000,239000.0,3,1.75,1340,16480,1.0,0,0,4,7,1340,0,1968,0,98042,47.364,-122.162,1520,10451,15140,8931,14.50242718446602,0.021508196721311476,Very Cheap
20150102T000000,345000.0,4,2.25,2320,7350,2.0,0,0,3,8,2320,0,1973,0,98058,47.4512,-122.131,2170,7350,5030,5180,46.93877551020408,0.03540983606557377,Very Cheap
20140826T000000,289000.0,3,2.5,2110,8304,1.0,0,0,4,7,2110,0,1985,0,98030,47.3558,-122.173,1680,7508,6194,5828,34.80250481695568,0.028065573770491802,Very Cheap
20150508T000000,285000.0,5,1.5,1840,8050,1.5,0,0,4,7,1840,0,1962,0,98198,47.3668,-122.312,1690,8151,6210,6461,35.40372670807454,0.02754098360655738,Very Cheap
20140915T000000,147400.0,3,2.0,1080,9225,1.0,0,0,2,7,1080,0,1955,0,98146,47.4842,-122.346,1410,9840,8145,8430,15.978319783197833,0.009495081967213114,Very Cheap
20150127T000000,600000.0,2,1.0,1290,4636,1.0,0,0,3,7,1290,0,1924,0,98112,47.6393,-122.301,1940,4635,3346,2695,129.42191544434857,0.06885245901639345,Very Cheap
20140806T000000,245000.0,3,2.25,2210,10794,1.0,0,0,3,7,1540,670,1967,0,98178,47.4911,-122.224,2230,10753,8584,8523,22.69779507133593,0.022295081967213116,Very Cheap
20150304T000000,520000.0,3,2.25,2210,10794,1.0,0,0,3,7,1540,670,1967,0,98178,47.4911,-122.224,2230,10753,8584,8523,48.17491198814156,0.058360655737704915,Very Cheap
20140518T000000,352500.0,3,2.25,1410,14110,1.0,0,2,3,7,1170,240,1987,0,98065,47.5336,-121.76,1560,18336,12700,16776,24.98228206945429,0.03639344262295082,Very Cheap
20150505T000000,448000.0,5,3.5,3740,24684,2.0,0,0,3,9,2760,980,1998,0,98038,47.3832,-122.057,2880,26023,20944,23143,18.149408523740075,0.048918032786885245,Very Cheap
20140929T000000,270000.0,4,2.75,2440,7150,1.0,0,0,3,7,1200,1240,1963,1985,98032,47.3662,-122.282,1790,7150,4710,5360,37.76223776223776,0.025573770491803278,Very Cheap
20140826T000000,872500.0,3,2.5,2040,6000,1.0,0,0,3,8,1840,200,1951,0,98109,47.6334,-122.35,1820,4920,3960,3100,145.41666666666666,0.10459016393442623,Cheap
20150318T000000,2152500.0,4,3.25,3840,6214,1.5,0,3,4,10,2590,1250,1939,0,98199,47.6388,-122.406,3280,5915,2374,2635,346.3952365626006,0.2724590163934426,Cheap
20140812T000000,225000.0,3,1.5,1660,7221,1.0,0,0,3,7,980,680,1962,0,98168,47.4962,-122.32,1770,8083,5561,6313,31.15911923556294,0.019672131147540985,Very Cheap
20141121T000000,735000.0,4,2.0,1640,6000,1.5,0,0,4,9,1640,0,1911,0,98119,47.6505,-122.375,1900,6000,4360,4100,122.5,0.08655737704918033,Very Cheap
20150401T000000,375000.0,3,1.0,1310,8400,1.0,0,0,3,7,1310,0,1972,1989,98034,47.7253,-122.197,1680,8000,7090,6320,44.642857142857146,0.03934426229508197,Very Cheap
20141023T000000,169000.0,3,1.75,1720,9775,1.0,0,0,3,8,1720,0,1978,0,98032,47.3731,-122.286,1970,8400,8055,6430,17.28900255754476,0.012327868852459017,Very Cheap
20150304T000000,279950.0,3,1.75,1720,9775,1.0,0,0,3,8,1720,0,1978,0,98032,47.3731,-122.286,1970,8400,8055,6430,28.63938618925831,0.026878688524590164,Very Cheap
20150116T000000,1950000.0,4,2.75,4020,18745,2.0,0,4,4,10,2830,1190,1989,0,98004,47.6042,-122.21,3150,20897,14725,17747,104.02774073086157,0.2459016393442623,Cheap
20140805T000000,310000.0,3,2.25,1960,2345,2.0,0,0,3,7,1750,210,2003,0,98118,47.5419,-122.288,1760,1958,385,198,132.1961620469083,0.03081967213114754,Very Cheap
20140730T000000,975000.0,4,2.5,3240,35083,2.0,0,0,4,9,3240,0,1978,0,98005,47.6337,-122.154,3340,24501,31843,21161,27.791237921500443,0.1180327868852459,Cheap
20141029T000000,650000.0,10,2.0,3610,11914,2.0,0,0,4,7,3010,600,1958,0,98006,47.5705,-122.175,2040,11914,8304,9874,54.557663253315425,0.07540983606557378,Very Cheap
20141216T000000,930000.0,2,1.5,1800,4500,1.0,0,2,3,7,1000,800,1942,0,98109,47.6305,-122.347,2270,3840,2700,1570,206.66666666666666,0.1121311475409836,Cheap
20150402T000000,412000.0,4,1.5,1960,5000,1.0,0,0,3,7,980,980,1912,0,98106,47.5688,-122.363,1300,5000,3040,3700,82.4,0.04419672131147541,Very Cheap
20150417T000000,225000.0,3,1.0,1250,10200,1.0,0,0,3,6,1250,0,1965,0,98178,47.4902,-122.256,1800,8283,8950,6483,22.058823529411764,0.019672131147540985,Very Cheap
20140619T000000,507000.0,3,2.5,2120,7201,2.0,0,0,3,8,2120,0,2003,0,98133,47.7174,-122.337,1930,7206,5081,5276,70.40688793223164,0.05665573770491803,Very Cheap
20150128T000000,1755000.0,4,4.0,3860,67953,2.0,0,2,4,12,3860,0,1927,0,98177,47.7469,-122.378,4410,128066,64093,123656,25.826674319014614,0.22032786885245903,Cheap
20141117T000000,230000.0,3,2.5,1340,3011,2.0,0,0,3,7,1340,0,1995,0,98038,47.3839,-122.038,1060,3232,1671,2172,76.38658253072069,0.020327868852459016,Very Cheap
20150223T000000,316000.0,1,2.0,1780,188465,2.0,0,0,3,10,1780,0,2001,0,98045,47.4506,-121.768,1780,21094,186685,19314,1.676703897275356,0.03160655737704918,Very Cheap
20140910T000000,616200.0,5,3.25,3920,4832,2.0,0,0,3,9,3030,890,2014,0,98065,47.5202,-121.885,2660,4832,912,2172,127.5248344370861,0.07097704918032786,Very Cheap
20140829T000000,509900.0,3,1.75,1690,53578,1.0,0,0,3,8,1690,0,1984,0,98053,47.6546,-122.049,2290,52707,51888,50417,9.516965918847289,0.05703606557377049,Very Cheap
20150316T000000,370000.0,4,2.5,2570,7753,2.0,0,0,3,8,2570,0,1987,0,98058,47.4237,-122.162,2140,7615,5183,5475,47.723461885721655,0.038688524590163934,Very Cheap
20150306T000000,619100.0,3,1.75,1870,7030,1.0,0,0,3,7,1870,0,1977,0,98033,47.6999,-122.17,1820,7500,5160,5680,88.06543385490754,0.07135737704918033,Very Cheap
20140821T000000,805000.0,3,2.25,2860,11250,1.0,0,1,5,8,2290,570,1956,0,98166,47.4534,-122.372,2030,11250,8390,9220,71.55555555555556,0.09573770491803278,Very Cheap
20150202T000000,612125.0,2,1.5,1670,6000,1.0,0,0,3,7,1090,580,1950,0,98119,47.6517,-122.374,1670,6000,4330,4330,102.02083333333333,0.07044262295081967,Very Cheap
20140912T000000,350000.0,2,1.5,1070,937,3.0,0,0,3,8,1070,0,2003,0,98115,47.6761,-122.3,1100,3200,-133,2100,373.5325506937033,0.036065573770491806,Very Cheap
20141104T000000,225000.0,2,1.0,940,15000,1.0,0,0,3,7,940,0,1960,0,98055,47.4312,-122.195,1450,15000,14060,13550,15.0,0.019672131147540985,Very Cheap
